,election_district,registered_voters,voted_in_2016,ratio_voted
4267,72053,768,410.0,0.5338541666666666
4268,72054,1020,559.0,0.5480392156862746
4269,72055,1152,620.0,0.5381944444444444
4270,72056,1143,617.0,0.5398075240594926
4271,72057,1136,688.0,0.6056338028169014
4272,72058,1205,768.0,0.6373443983402489
4273,72059,1018,636.0,0.6247544204322201
4274,72060,1149,703.0,0.6118363794604004
4275,72061,983,542.0,0.5513733468972533
4276,72062,873,492.0,0.563573883161512
4277,72063,1166,612.0,0.5248713550600344
4278,72064,1054,631.0,0.5986717267552182
4279,72065,1148,611.0,0.5322299651567944
4280,72066,938,597.0,0.6364605543710021
4281,72067,1075,737.0,0.6855813953488372
4282,72068,1236,874.0,0.7071197411003236
4283,72069,972,642.0,0.6604938271604939
4284,72070,1232,725.0,0.588474025974026
4285,72071,758,383.0,0.5052770448548812
4286,72072,704,376.0,0.5340909090909091
4287,72073,736,444.0,0.6032608695652174
4288,72074,1270,704.0,0.5543307086614173
4289,72075,1242,751.0,0.604669887278583
4290,72076,982,558.0,0.5682281059063137
4291,72077,1172,544.0,0.4641638225255973
4292,72078,935,451.0,0.4823529411764706
4293,72079,985,495.0,0.5025380710659898
4294,72082,1,0.0,0.0
4295,72086,934,488.0,0.5224839400428265
4296,72087,716,354.0,0.49441340782122906
4297,72088,710,386.0,0.543661971830986
4298,72089,803,465.0,0.5790784557907845
4299,72090,937,451.0,0.4813233724653148
4300,72091,858,548.0,0.6386946386946387
4301,72092,957,528.0,0.5517241379310345
4302,72093,1250,587.0,0.4696
4303,72094,1143,590.0,0.5161854768153981
4304,72095,664,328.0,0.4939759036144578
4305,72096,679,367.0,0.540500736377025
4306,72097,602,305.0,0.5066445182724253
4307,73001,729,411.0,0.5637860082304527
4308,73002,649,383.0,0.5901386748844376
4309,73003,1218,769.0,0.6313628899835796
4310,73004,671,436.0,0.6497764530551415
4311,73005,837,506.0,0.6045400238948626
4312,73006,961,560.0,0.5827263267429761
4313,73007,835,465.0,0.5568862275449101
4314,73008,266,62.0,0.23308270676691728
4315,73009,1208,737.0,0.6100993377483444
4316,73010,1288,763.0,0.592391304347826
4317,73011,1169,660.0,0.564585115483319
4318,73012,825,425.0,0.5151515151515151
4319,73013,789,511.0,0.6476552598225602
4320,73014,501,247.0,0.4930139720558882
4321,73015,513,249.0,0.4853801169590643
4322,73016,981,548.0,0.5586136595310908
4323,73017,740,455.0,0.6148648648648649
4324,73018,946,575.0,0.6078224101479915
4325,73019,845,444.0,0.5254437869822485
4326,73020,85,36.0,0.4235294117647059
4327,73021,958,559.0,0.5835073068893528
4328,73022,900,544.0,0.6044444444444445
4329,73023,1135,651.0,0.573568281938326
4330,73024,1236,805.0,0.651294498381877
4331,73025,1111,708.0,0.6372637263726373
4332,73026,1057,679.0,0.6423841059602649
4333,73027,962,573.0,0.5956340956340956
4334,73028,1287,791.0,0.6146076146076146
4335,73029,1293,735.0,0.568445475638051
4336,73030,988,629.0,0.6366396761133604
4337,73031,918,665.0,0.724400871459695
4338,73032,778,458.0,0.5886889460154242
4339,73033,1169,794.0,0.679213002566296
4340,73034,631,454.0,0.7194928684627575
4341,73035,1124,799.0,0.7108540925266904
4342,73036,1051,692.0,0.6584205518553758
4343,73037,868,595.0,0.6854838709677419
4344,73038,1161,752.0,0.6477174849267873
4345,73039,1243,764.0,0.6146419951729686
4346,73040,1044,665.0,0.6369731800766284
4347,73041,1151,739.0,0.6420503909643788
4348,73042,1095,554.0,0.5059360730593607
4349,73043,381,134.0,0.35170603674540685
4350,73044,572,412.0,0.7202797202797203
4351,73045,692,364.0,0.5260115606936416
4352,73046,725,383.0,0.5282758620689655
4353,73047,1083,663.0,0.6121883656509696
4354,73048,895,489.0,0.5463687150837989
4355,73049,894,547.0,0.6118568232662193
4356,73050,829,521.0,0.6284680337756333
4357,73051,763,446.0,0.5845347313237221
4358,73052,944,498.0,0.527542372881356
4359,73053,1056,599.0,0.5672348484848485
4360,73054,759,470.0,0.619235836627141
4361,73055,987,627.0,0.6352583586626139
4362,73056,1143,687.0,0.6010498687664042
4363,73057,1136,761.0,0.6698943661971831
4364,73058,1069,686.0,0.6417212347988774
4365,73059,651,459.0,0.7050691244239631
4366,73060,906,618.0,0.6821192052980133
4367,73061,1036,603.0,0.582046332046332
4368,73062,906,588.0,0.6490066225165563
4369,73063,972,642.0,0.6604938271604939
4370,73064,796,509.0,0.6394472361809045
4371,73065,960,647.0,0.6739583333333333
4372,73066,919,600.0,0.6528835690968444
4373,73067,1074,633.0,0.5893854748603352
4374,73068,1134,738.0,0.6507936507936508
4375,73069,1211,782.0,0.6457473162675474
4376,73070,833,524.0,0.6290516206482593
4377,73071,854,551.0,0.6451990632318502
4378,73072,947,582.0,0.614572333685322
4379,73073,1062,707.0,0.6657250470809792
4380,73074,1139,776.0,0.6812993854258121
4381,73075,773,484.0,0.6261319534282018
4382,73076,771,523.0,0.6783398184176395
4383,73077,701,505.0,0.7203994293865906
4384,73078,942,644.0,0.6836518046709129
4385,73079,1096,767.0,0.6998175182481752
4386,73080,1018,749.0,0.7357563850687623
4387,73081,669,477.0,0.7130044843049327
4388,73082,682,486.0,0.7126099706744868
4389,73083,1140,695.0,0.6096491228070176
4390,73084,988,596.0,0.6032388663967612
4391,73085,883,537.0,0.608154020385051
4392,73086,1021,721.0,0.7061704211557297
4393,73087,1089,766.0,0.7033976124885216
4394,73088,714,511.0,0.7156862745098039
4395,73089,955,650.0,0.680628272251309
4396,73090,826,562.0,0.6803874092009685
4397,73091,1001,720.0,0.7192807192807192
4398,73092,735,502.0,0.6829931972789116
4399,73093,1285,782.0,0.6085603112840466
4400,73094,837,589.0,0.7037037037037037
4401,73095,1215,748.0,0.6156378600823045
4402,73096,864,586.0,0.6782407407407407
4403,73097,1043,707.0,0.6778523489932886
4404,73098,681,425.0,0.6240822320117474
4405,73099,896,543.0,0.6060267857142857
4406,73100,1139,675.0,0.5926251097453907
4407,73101,638,420.0,0.658307210031348
4408,73102,869,555.0,0.6386651323360184
4409,73103,776,405.0,0.5219072164948454
4410,73104,989,695.0,0.7027300303336703
4411,73105,744,523.0,0.7029569892473119
4412,73106,1151,576.0,0.5004344048653345
4413,73107,849,518.0,0.6101295641931684
4414,74001,715,312.0,0.43636363636363634
4415,74002,1046,453.0,0.43307839388145314
4416,74003,1015,460.0,0.45320197044334976
4417,74004,1179,476.0,0.4037319762510602
4418,74005,723,318.0,0.43983402489626555
4419,74006,950,418.0,0.44
4420,74007,699,383.0,0.547925608011445
4421,74008,1034,512.0,0.4951644100580271
4422,74009,491,255.0,0.5193482688391039
4423,74010,704,361.0,0.5127840909090909
4424,74011,910,443.0,0.4868131868131868
4425,74012,979,441.0,0.45045965270684374
4426,74013,936,417.0,0.44551282051282054
4427,74014,876,415.0,0.4737442922374429
4428,74015,901,437.0,0.48501664816870144
4429,74016,684,328.0,0.47953216374269003
4430,74017,1073,525.0,0.48928238583411
4431,74018,364,205.0,0.5631868131868132
4432,74019,678,466.0,0.6873156342182891
4433,74020,1056,657.0,0.6221590909090909
4434,74021,1119,673.0,0.6014298480786416
4435,74022,1154,609.0,0.5277296360485269
4436,74023,1217,678.0,0.5571076417419885
4437,74024,929,528.0,0.5683530678148547
4438,74025,793,414.0,0.5220680958385876
4439,74026,986,458.0,0.4645030425963489
4440,74027,1096,490.0,0.4470802919708029
4441,74028,647,299.0,0.46213292117465227
4442,74029,820,395.0,0.4817073170731707
4443,74030,484,273.0,0.5640495867768595
4444,74031,841,550.0,0.6539833531510107
4445,74032,1188,631.0,0.5311447811447811
4446,74033,1207,710.0,0.5882352941176471
4447,74034,1186,647.0,0.545531197301855
4448,74035,831,425.0,0.5114320096269555
4449,74036,599,326.0,0.5442404006677797
4450,74037,631,384.0,0.6085578446909667
4451,74038,711,406.0,0.5710267229254571
4452,74039,892,583.0,0.6535874439461884
4453,74040,1095,694.0,0.6337899543378995
4454,74041,1169,780.0,0.6672369546621043
4455,74042,1098,730.0,0.6648451730418944
4456,74043,1132,764.0,0.6749116607773852
4457,74044,971,660.0,0.6797116374871267
4458,74045,1284,823.0,0.6409657320872274
4459,74046,868,573.0,0.6601382488479263
4460,74047,1054,683.0,0.6480075901328273
4461,74048,999,645.0,0.6456456456456456
4462,74049,1111,728.0,0.6552655265526552
4463,74050,1074,737.0,0.686219739292365
4464,74051,914,610.0,0.6673960612691466
4465,74052,744,496.0,0.6666666666666666
4466,74053,1167,618.0,0.5295629820051414
4467,74054,930,587.0,0.6311827956989248
4468,74055,537,336.0,0.6256983240223464
4469,74056,1205,683.0,0.566804979253112
4470,74057,1001,562.0,0.5614385614385614
4471,74058,962,630.0,0.6548856548856549
4472,74059,1228,799.0,0.6506514657980456
4473,74060,904,596.0,0.6592920353982301
4474,74061,987,678.0,0.6869300911854104
4475,74062,997,671.0,0.6730190571715146
4476,74063,769,488.0,0.6345903771131339
4477,74064,799,533.0,0.6670838548185232
4478,74065,721,422.0,0.5852981969486823
4479,74066,887,484.0,0.5456595264937993
4480,74067,934,598.0,0.6402569593147751
4481,74068,968,584.0,0.6033057851239669
4482,74069,800,418.0,0.5225
4483,74070,810,474.0,0.5851851851851851
4484,74071,789,454.0,0.5754119138149556
4485,74072,632,323.0,0.5110759493670886
4486,74073,1088,681.0,0.6259191176470589
4487,74074,934,609.0,0.6520342612419701
4488,74075,863,616.0,0.7137891077636153
4489,74076,1143,617.0,0.5398075240594926
4490,74077,1065,582.0,0.5464788732394367
4491,74078,992,636.0,0.6411290322580645
4492,74079,782,490.0,0.6265984654731458
4493,74080,681,407.0,0.5976505139500734
4494,74081,826,236.0,0.2857142857142857
4495,74082,699,446.0,0.6380543633762518
4496,74083,843,533.0,0.6322657176749703
4497,74084,953,521.0,0.546694648478489
4498,74085,402,239.0,0.5945273631840796
4499,74086,741,397.0,0.5357624831309041
4500,74087,1066,661.0,0.6200750469043153
4501,74088,975,678.0,0.6953846153846154
4502,74089,816,518.0,0.6348039215686274
4503,74090,848,534.0,0.6297169811320755
4504,74091,1164,708.0,0.6082474226804123
4505,74092,1058,668.0,0.6313799621928167
4506,74098,1080,641.0,0.5935185185185186
4507,74099,1074,615.0,0.5726256983240223
4508,74100,577,381.0,0.6603119584055459
4509,74101,573,433.0,0.7556719022687609
4510,74102,532,300.0,0.5639097744360902
4511,74103,884,511.0,0.5780542986425339
4512,74104,1027,582.0,0.5666991236611489
4513,74105,1111,649.0,0.5841584158415841
4514,74106,742,418.0,0.5633423180592992
4515,74107,840,458.0,0.5452380952380952
4516,75001,804,617.0,0.7674129353233831
4517,75002,1044,728.0,0.6973180076628352
4518,75003,713,428.0,0.6002805049088359
4519,75004,1118,691.0,0.6180679785330948
4520,75005,615,373.0,0.6065040650406504
4521,75006,1042,742.0,0.7120921305182342
4522,75007,1141,730.0,0.6397896581945661
4523,75008,706,468.0,0.6628895184135978
4524,75009,1135,685.0,0.6035242290748899
4525,75010,1182,780.0,0.6598984771573604
4526,75011,1072,638.0,0.5951492537313433
4527,75012,983,520.0,0.5289928789420142
4528,75013,1209,661.0,0.5467328370554178
4529,75014,711,382.0,0.5372714486638537
4530,75015,929,566.0,0.6092572658772875
4531,75016,762,476.0,0.6246719160104987
4532,75017,1113,732.0,0.6576819407008087
4533,75018,606,393.0,0.6485148514851485
4534,75019,861,584.0,0.6782810685249709
4535,75020,902,607.0,0.6729490022172949
4536,75021,889,568.0,0.6389201349831272
4537,75022,1045,650.0,0.6220095693779905
4538,75023,1159,850.0,0.7333908541846419
4539,75024,1074,639.0,0.5949720670391061
4540,75025,899,677.0,0.7530589543937709
4541,75026,828,546.0,0.6594202898550725
4542,75027,524,354.0,0.6755725190839694
4543,75028,1224,718.0,0.5866013071895425
4544,75029,1420,790.0,0.5563380281690141
4545,75030,952,577.0,0.6060924369747899
4546,75031,1263,669.0,0.5296912114014252
4547,75032,1232,736.0,0.5974025974025974
4548,75033,1250,731.0,0.5848
4549,75034,1174,557.0,0.4744463373083475
4550,75035,845,430.0,0.5088757396449705
4551,75036,1326,735.0,0.5542986425339367
4552,75037,1230,746.0,0.6065040650406504
4553,75038,582,423.0,0.7268041237113402
4554,75039,879,532.0,0.6052332195676906
4555,75040,918,494.0,0.5381263616557734
4556,75041,1025,553.0,0.5395121951219513
4557,75042,896,520.0,0.5803571428571429
4558,75043,1116,791.0,0.7087813620071685
4559,75044,680,439.0,0.6455882352941177
4560,75045,1218,482.0,0.3957307060755337
4561,75046,666,298.0,0.44744744744744747
4562,75047,849,417.0,0.4911660777385159
4563,75048,1241,621.0,0.500402900886382
4564,75049,1424,728.0,0.5112359550561798
4565,75050,971,432.0,0.44490216271884653
4566,75051,927,515.0,0.5555555555555556
4567,75052,1108,557.0,0.5027075812274369
4568,75053,1203,668.0,0.5552784704904405
4569,75054,1015,574.0,0.5655172413793104
4570,75055,709,429.0,0.6050775740479548
4571,75056,1114,699.0,0.6274685816876122
4572,75057,567,366.0,0.6455026455026455
4573,75058,1425,733.0,0.5143859649122807
4574,75059,1349,799.0,0.5922905856189771
4575,75060,94,27.0,0.2872340425531915
4576,75061,90,35.0,0.3888888888888889
4577,75062,1279,612.0,0.47849882720875686
4578,75063,1289,684.0,0.5306439100077579
4579,75064,662,378.0,0.5709969788519638
4580,75065,45,24.0,0.5333333333333333
4581,75066,315,190.0,0.6031746031746031
4582,75067,736,375.0,0.5095108695652174
4583,75068,916,584.0,0.6375545851528385
4584,75069,844,192.0,0.22748815165876776
4585,75070,1262,693.0,0.5491283676703645
4586,75071,1270,956.0,0.752755905511811
4587,75072,1328,977.0,0.7356927710843374
4588,75073,1412,682.0,0.4830028328611898
4589,75074,999,525.0,0.5255255255255256
4590,75075,1210,477.0,0.3942148760330578
4591,75076,975,482.0,0.49435897435897436
4592,75077,650,300.0,0.46153846153846156
4593,75078,664,397.0,0.5978915662650602
4594,75079,1030,534.0,0.5184466019417475
4595,75080,789,457.0,0.5792141951837769
4596,75081,570,275.0,0.4824561403508772
4597,75082,934,526.0,0.563169164882227
4598,75083,1057,608.0,0.575212866603595
4599,75084,949,505.0,0.5321390937829295
4600,75085,982,517.0,0.5264765784114053
4601,75086,239,139.0,0.5815899581589958
4602,75087,1183,686.0,0.5798816568047337
4603,75088,1030,612.0,0.5941747572815534
4604,75089,458,265.0,0.5786026200873362
4605,75090,602,365.0,0.606312292358804
4606,75091,1054,569.0,0.5398481973434535
4607,75092,930,583.0,0.6268817204301075
4608,75093,9,2.0,0.2222222222222222
4609,75094,842,496.0,0.5890736342042755
4610,75095,896,585.0,0.6529017857142857
4611,75096,821,468.0,0.5700365408038977
4612,75097,1147,748.0,0.6521360069747166
4613,75098,821,551.0,0.6711327649208283
4614,75099,878,556.0,0.6332574031890661
4615,75100,751,498.0,0.6631158455392809
4616,75101,3,1.0,0.3333333333333333
4617,75105,1,1.0,1.0
4618,75107,906,544.0,0.6004415011037527
4619,75108,1274,673.0,0.5282574568288854
4620,75109,921,521.0,0.5656894679695983
4621,75110,842,563.0,0.668646080760095
4622,75111,1104,639.0,0.5788043478260869
4623,75112,1093,831.0,0.7602927721866423
4624,75113,923,613.0,0.6641386782231853
4625,75114,938,694.0,0.7398720682302772
4626,75115,1037,564.0,0.5438765670202508
4627,76001,1219,772.0,0.6333059885151764
4628,76002,1208,689.0,0.570364238410596
4629,76003,896,549.0,0.6127232142857143
4630,76004,1033,618.0,0.5982575024201355
4631,76005,800,495.0,0.61875
4632,76006,1219,809.0,0.6636587366694011
4633,76007,1041,509.0,0.48895292987512007
4634,76008,962,574.0,0.5966735966735967
4635,76009,924,531.0,0.5746753246753247
4636,76010,1249,792.0,0.6341072858286629
4637,76011,1113,513.0,0.4609164420485175
4638,76012,1014,629.0,0.6203155818540433
4639,76013,860,554.0,0.6441860465116279
4640,76014,1055,650.0,0.6161137440758294
4641,76015,664,413.0,0.6219879518072289
4642,76016,1172,806.0,0.6877133105802048
4643,76017,947,574.0,0.6061246040126715
4644,76018,1168,614.0,0.5256849315068494
4645,76019,875,556.0,0.6354285714285715
4646,76020,1159,737.0,0.635893011216566
4647,76021,1210,828.0,0.684297520661157
4648,76022,997,659.0,0.6609829488465396
4649,76023,806,496.0,0.6153846153846154
4650,76024,930,606.0,0.6516129032258065
4651,76025,1279,820.0,0.6411258795934324
4652,76026,1199,760.0,0.6338615512927439
4653,76027,1206,735.0,0.6094527363184079
4654,76028,1034,700.0,0.6769825918762089
4655,76029,773,462.0,0.5976714100905562
4656,76030,673,413.0,0.6136701337295691
4657,76031,1187,703.0,0.5922493681550126
4658,76032,960,629.0,0.6552083333333333
4659,76033,999,618.0,0.6186186186186187
4660,76034,1066,731.0,0.6857410881801126
4661,76035,1165,753.0,0.6463519313304721
4662,76036,730,474.0,0.6493150684931507
4663,76037,792,486.0,0.6136363636363636
4664,76038,833,547.0,0.6566626650660264
4665,76039,1090,644.0,0.5908256880733945
4666,76040,1093,721.0,0.6596523330283623
4667,76041,1180,665.0,0.5635593220338984
4668,76042,841,620.0,0.737217598097503
4669,76043,862,606.0,0.703016241299304
4670,76044,1113,698.0,0.6271338724168913
4671,76045,796,536.0,0.6733668341708543
4672,76046,997,637.0,0.6389167502507522
4673,76047,804,479.0,0.595771144278607
4674,76048,1049,726.0,0.6920877025738799
4675,76049,1176,752.0,0.6394557823129252
4676,76050,1076,647.0,0.6013011152416357
4677,76051,1286,827.0,0.6430793157076206
4678,76052,1151,667.0,0.579496090356212
4679,76053,1084,627.0,0.5784132841328413
4680,76054,1369,797.0,0.5821767713659606
4681,76055,1141,731.0,0.6406660823838738
4682,76056,822,468.0,0.5693430656934306
4683,76057,1081,699.0,0.6466234967622572
4684,76058,919,714.0,0.7769314472252449
4685,76059,1069,681.0,0.637043966323667
4686,76060,1193,730.0,0.6119027661357921
4687,76061,986,598.0,0.6064908722109533
4688,76062,1073,717.0,0.668219944082013
4689,76063,890,555.0,0.6235955056179775
4690,76064,894,602.0,0.6733780760626398
4691,76065,1087,741.0,0.6816927322907084
4692,76066,1319,704.0,0.533737680060652
4693,76067,1223,759.0,0.6206050695012265
4694,76068,1182,735.0,0.6218274111675127
4695,76069,1038,719.0,0.6926782273603083
4696,76070,716,497.0,0.6941340782122905
4697,76071,1278,829.0,0.6486697965571205
4698,76072,1204,757.0,0.6287375415282392
4699,76073,872,535.0,0.6135321100917431
4700,76074,812,544.0,0.6699507389162561
4701,76075,1169,764.0,0.6535500427715997
4702,76076,1253,737.0,0.5881883479648843
4703,76077,1101,735.0,0.667574931880109
4704,76078,767,555.0,0.7235984354628422
4705,76079,1251,734.0,0.586730615507594
4706,76080,1243,741.0,0.5961383748994369
4707,76081,884,513.0,0.580316742081448
4708,76082,1130,556.0,0.4920353982300885
4709,76083,952,664.0,0.6974789915966386
4710,76084,1061,652.0,0.6145146088595664
4711,76085,1045,607.0,0.5808612440191387
4712,76086,1014,531.0,0.5236686390532544
4713,76087,488,211.0,0.4323770491803279
4714,76088,1048,662.0,0.6316793893129771
4715,76089,706,412.0,0.5835694050991501
4716,76090,1,1.0,1.0
4717,76099,1053,606.0,0.5754985754985755
4718,76100,993,601.0,0.6052366565961732
4719,76101,891,550.0,0.6172839506172839
4720,76102,777,475.0,0.6113256113256114
4721,76103,562,316.0,0.5622775800711743
4722,77001,515,219.0,0.42524271844660194
4723,77002,514,234.0,0.45525291828793774
4724,77003,1165,600.0,0.5150214592274678
4725,77004,1016,494.0,0.4862204724409449
4726,77005,1047,544.0,0.5195797516714422
4727,77006,1070,547.0,0.5112149532710281
4728,77007,1395,638.0,0.45734767025089607
4729,77008,1119,588.0,0.5254691689008043
4730,77009,1113,573.0,0.5148247978436657
4731,77010,961,555.0,0.5775234131113424
4732,77011,1119,595.0,0.5317247542448614
4733,77012,849,410.0,0.4829210836277974
4734,77013,782,440.0,0.5626598465473146
4735,77014,1061,562.0,0.529688972667295
4736,77015,614,276.0,0.4495114006514658
4737,77016,824,453.0,0.5497572815533981
4738,77017,433,223.0,0.5150115473441108
4739,77018,1318,535.0,0.40591805766312594
4740,77019,1179,563.0,0.4775233248515691
4741,77020,1034,423.0,0.4090909090909091
4742,77021,1101,593.0,0.5386012715712988
4743,77022,1206,639.0,0.5298507462686567
4744,77023,1041,540.0,0.5187319884726225
4745,77024,804,441.0,0.5485074626865671
4746,77025,1222,683.0,0.5589198036006546
4747,77026,525,268.0,0.5104761904761905
4748,77027,1340,655.0,0.48880597014925375
4749,77028,1334,660.0,0.4947526236881559
4750,77029,449,211.0,0.46993318485523383
4751,77030,654,350.0,0.5351681957186545
4752,77031,158,78.0,0.4936708860759494
4753,77032,1074,516.0,0.48044692737430167
4754,77033,893,364.0,0.4076147816349384
4755,77034,1014,449.0,0.4428007889546351
4756,77035,695,315.0,0.45323741007194246
4757,77036,1103,537.0,0.48685403445149594
4758,77037,928,461.0,0.49676724137931033
4759,77038,668,324.0,0.48502994011976047
4760,77039,1240,552.0,0.44516129032258067
4761,77040,753,394.0,0.5232403718459495
4762,77041,857,433.0,0.5052508751458576
4763,77042,1231,528.0,0.4289195775792039
4764,77043,1208,564.0,0.46688741721854304
4765,77044,1150,512.0,0.44521739130434784
4766,77045,773,369.0,0.47736093143596375
4767,77046,903,435.0,0.48172757475083056
4768,77047,898,496.0,0.5523385300668151
4769,77048,848,427.0,0.5035377358490566
4770,77049,436,211.0,0.48394495412844035
4771,77050,1165,538.0,0.46180257510729616
4772,77051,1098,473.0,0.4307832422586521
4773,77052,207,98.0,0.47342995169082125
4774,77053,1250,607.0,0.4856
4775,77054,1199,524.0,0.4370308590492077
4776,77055,1166,533.0,0.4571183533447684
4777,77056,887,493.0,0.5558060879368658
4778,77057,935,487.0,0.520855614973262
4779,77058,1140,687.0,0.6026315789473684
4780,77059,684,342.0,0.5
4781,77060,708,408.0,0.576271186440678
4782,77061,350,189.0,0.54
4783,77062,1185,580.0,0.48945147679324896
4784,77063,1005,443.0,0.4407960199004975
4785,77064,493,176.0,0.35699797160243407
4786,77065,1103,556.0,0.5040797824116047
4787,77066,103,53.0,0.5145631067961165
4788,77067,737,375.0,0.508819538670285
4789,77068,1079,508.0,0.47080630213160335
4790,77071,1216,627.0,0.515625
4791,77072,683,435.0,0.636896046852123
4792,77074,1033,584.0,0.5653436592449177
4793,77075,851,408.0,0.4794359576968273
4794,77076,954,474.0,0.4968553459119497
4795,77077,499,260.0,0.5210420841683366
4796,77078,1237,589.0,0.4761519805982215
4797,77079,674,340.0,0.5044510385756676
4798,77080,540,250.0,0.46296296296296297
4799,77081,812,393.0,0.4839901477832512
4800,77082,428,213.0,0.4976635514018692
4801,78001,1005,480.0,0.47761194029850745
4802,78002,647,309.0,0.4775888717156105
4803,78003,1196,531.0,0.4439799331103679
4804,78004,577,248.0,0.42980935875216636
4805,78005,831,392.0,0.4717208182912154
4806,78006,1392,701.0,0.5035919540229885
4807,78007,454,166.0,0.3656387665198238
4808,78008,1328,499.0,0.3757530120481928
4809,78009,779,390.0,0.5006418485237484
4810,78010,1024,446.0,0.435546875
4811,78011,1107,478.0,0.43179765130984643
4812,78012,903,434.0,0.4806201550387597
4813,78013,1208,549.0,0.4544701986754967
4814,78014,1169,528.0,0.4516680923866553
4815,78015,1093,350.0,0.3202195791399817
4816,78016,582,349.0,0.5996563573883161
4817,78017,571,264.0,0.46234676007005254
4818,78018,1178,477.0,0.40492359932088284
4819,78019,1081,468.0,0.43293246993524515
4820,78020,940,387.0,0.4117021276595745
4821,78021,929,387.0,0.41657696447793324
4822,78022,817,382.0,0.4675642594859241
4823,78023,931,474.0,0.5091299677765844
4824,78024,782,405.0,0.5179028132992327
4825,78025,1234,494.0,0.40032414910858993
4826,78026,1056,486.0,0.4602272727272727
4827,78027,1203,523.0,0.43474646716541976
4828,78028,875,410.0,0.4685714285714286
4829,78029,1165,544.0,0.4669527896995708
4830,78030,797,368.0,0.4617314930991217
4831,78031,1069,557.0,0.5210477081384471
4832,78032,856,467.0,0.5455607476635514
4833,78033,1319,698.0,0.5291887793783169
4834,78034,880,436.0,0.4954545454545455
4835,78035,381,176.0,0.46194225721784776
4836,78036,1070,543.0,0.5074766355140187
4837,78037,123,68.0,0.5528455284552846
4838,78038,1173,606.0,0.5166240409207161
4839,78039,534,228.0,0.42696629213483145
4840,78040,1105,626.0,0.5665158371040724
4841,78041,1223,713.0,0.5829926410466068
4842,78042,12,3.0,0.25
4843,78043,462,207.0,0.44805194805194803
4844,78044,1156,538.0,0.46539792387543255
4845,78045,871,372.0,0.42709529276693453
4846,78046,780,372.0,0.47692307692307695
4847,78047,1179,567.0,0.48091603053435117
4848,78048,1127,736.0,0.6530612244897959
4849,78049,1043,599.0,0.5743048897411314
4850,78050,1079,586.0,0.5430954587581094
4851,78051,868,463.0,0.533410138248848
4852,78052,902,435.0,0.48226164079822614
4853,78053,1061,539.0,0.5080113100848256
4854,78054,669,339.0,0.5067264573991032
4855,78059,914,452.0,0.49452954048140046
4856,78060,1059,488.0,0.46081208687440983
4857,78061,668,319.0,0.47754491017964074
4858,78062,808,326.0,0.4034653465346535
4859,78063,542,244.0,0.45018450184501846
4860,78064,853,373.0,0.4372801875732708
4861,78065,1181,521.0,0.441151566469094
4862,78066,579,317.0,0.5474956822107081
4863,78067,908,458.0,0.5044052863436124
4864,78068,389,180.0,0.46272493573264784
4865,78069,961,516.0,0.5369406867845994
4866,78070,812,384.0,0.4729064039408867
4867,78071,868,376.0,0.43317972350230416
4868,78072,675,297.0,0.44
4869,78073,581,310.0,0.5335628227194492
4870,79001,780,367.0,0.4705128205128205
4871,79002,1020,478.0,0.46862745098039216
4872,79003,1155,513.0,0.44415584415584414
4873,79004,1103,488.0,0.44242973708068906
4874,79005,1014,449.0,0.4428007889546351
4875,79006,941,388.0,0.412327311370882
4876,79007,1090,490.0,0.44954128440366975
4877,79008,1073,464.0,0.43243243243243246
4878,79009,515,232.0,0.45048543689320386
4879,79010,1144,474.0,0.4143356643356643
4880,79011,552,255.0,0.46195652173913043
4881,79012,325,118.0,0.3630769230769231
4882,79013,1122,581.0,0.517825311942959
4883,79014,419,166.0,0.39618138424821003
4884,79015,1077,459.0,0.42618384401114207
4885,79016,1089,467.0,0.4288337924701561
4886,79017,1102,545.0,0.4945553539019964
4887,79018,1006,450.0,0.44731610337972166
4888,79019,667,340.0,0.5097451274362819
4889,79020,882,370.0,0.41950113378684806
4890,79021,801,329.0,0.4107365792759051
4891,79022,540,280.0,0.5185185185185185
4892,79023,744,396.0,0.532258064516129
4893,79024,1017,483.0,0.4749262536873156
4894,79025,1174,513.0,0.43696763202725725
4895,79026,1279,566.0,0.44253322908522286
4896,79027,1291,596.0,0.4616576297443842
4897,79028,1290,614.0,0.475968992248062
4898,79029,16,7.0,0.4375
4899,79030,772,398.0,0.5155440414507773
4900,79031,995,457.0,0.4592964824120603
4901,79032,1001,470.0,0.4695304695304695
4902,79033,1069,492.0,0.46024321796071094
4903,79034,868,440.0,0.5069124423963134
4904,79035,1149,488.0,0.4247171453437772
4905,79036,1142,556.0,0.4868651488616462
4906,79037,953,445.0,0.4669464847848898
4907,79038,1197,547.0,0.4569757727652464
4908,79039,1288,574.0,0.44565217391304346
4909,79040,1222,625.0,0.5114566284779051
4910,79041,1191,558.0,0.46851385390428213
4911,79042,1145,544.0,0.47510917030567684
4912,79043,1216,462.0,0.37993421052631576
4913,79044,1152,508.0,0.4409722222222222
4914,79045,899,473.0,0.5261401557285873
4915,79046,1087,531.0,0.48850045998160074
4916,79047,896,484.0,0.5401785714285714
4917,79048,1153,520.0,0.45099739809193407
4918,79049,1158,507.0,0.4378238341968912
4919,79050,973,494.0,0.5077081192189106
4920,79051,769,454.0,0.5903771131339401
4921,79052,952,460.0,0.4831932773109244
4922,79053,1256,567.0,0.45143312101910826
4923,79054,864,373.0,0.43171296296296297
